scenario,fs,noise_sigma,jitter_sigma,seed,method,rmse,bias,n
straight_var,2.0,0.05,0.0,0,smoothing_spline,0.004080798430530096,-0.00032741420303333645,41
straight_var,2.0,0.05,0.0,0,savgol_w5p2,0.02572057078576906,-0.0007985831133198854,41
straight_var,2.0,0.05,0.0,0,savgol_w7p3,0.04089869024564795,-0.00042537446057644424,41
straight_var,2.0,0.05,0.0,0,savgol_w9p3,0.025173698789095738,-0.0013414917216205977,41
straight_var,2.0,0.05,0.0,0,savgol_w11p3,0.0208248190484235,-0.00088252390300934,41
straight_var,2.0,0.05,0.0,0,family_a_W3,0.0408986902456468,-0.0004253744605901967,41
straight_var,2.0,0.05,0.0,0,family_a_W5,0.020824819048422864,-0.000882523903021309,41
straight_var,2.0,0.05,0.0,0,family_a_W7,0.017609183557966198,-0.00018865603620383235,41
straight_var,2.0,0.05,0.0,0,family_a_midspan_W5,0.011215823078515309,0.00044215982194943437,41
straight_var,2.0,0.05,0.0,1,forward,0.17397966638890566,0.11715384438098755,41
straight_var,2.0,0.05,0.0,1,central,0.07515790682172982,-0.001585870725565654,41
straight_var,2.0,0.05,0.0,1,cubic_global,0.12012399108820779,-0.0016758747228941676,41
straight_var,2.0,0.05,0.0,1,smoothing_spline,0.004894565392872386,0.0005156126377019669,41
straight_var,2.0,0.05,0.0,1,savgol_w5p2,0.0347149744170566,-0.00058068611073865,41
straight_var,2.0,0.05,0.0,1,savgol_w7p3,0.05665039102442656,-0.0013173936523270275,41
straight_var,2.0,0.05,0.0,1,savgol_w9p3,0.037779818141216524,-7.782989266838961e-05,41
straight_var,2.0,0.05,0.0,1,savgol_w11p3,0.024282996247427396,0.0005558653841464328,41
straight_var,2.0,0.05,0.0,1,family_a_W3,0.056650391024427704,-0.0013173936523368118,41
straight_var,2.0,0.05,0.0,1,family_a_W5,0.02428299624742665,0.0005558653841358176,41
straight_var,2.0,0.05,0.0,1,family_a_W7,0.015303992086859737,0.0001501344756945597,41
straight_var,2.0,0.05,0.0,1,family_a_midspan_W5,0.015292255502607705,-0.0009325120175928662,41
straight_var,2.0,0.05,0.0,2,forward,0.168542668260482,0.11791427170244542,41
straight_var,2.0,0.05,0.0,2,central,0.06639327917736249,-0.003778047054918981,41
straight_var,2.0,0.05,0.0,2,cubic_global,0.1072436192570548,-0.005689036538562561,41
straight_var,2.0,0.05,0.0,2,smoothing_spline,0.002243983663081814,0.00030736542052101795,41
straight_var,2.0,0.05,0.0,2,savgol_w5p2,0.031698175996290386,-0.00014276456889720485,41
straight_var,2.0,0.05,0.0,2,savgol_w7p3,0.05184084882557256,-0.0009891338116727742,41
straight_var,2.0,0.05,0.0,2,savgol_w9p3,0.034012527228072215,-0.00047211113276890784,41
straight_var,2.0,0.05,0.0,2,savgol_w11p3,0.02267278929482702,-0.00017016107787339434,41
straight_var,2.0,0.05,0.0,2,family_a_W3,0.051840848825570836,-0.0009891338116845712,41
straight_var,2.0,0.05,0.0,2,family_a_W5,0.02267278929482853,-0.000170161077885528,41
straight_var,2.0,0.05,0.0,2,family_a_W7,0.014845088199605035,0.00029216737641354814,41
straight_var,2.0,0.05,0.0,2,family_a_midspan_W5,0.011163825099117815,0.0009460428108534703,41
straight_var,2.0,0.05,0.0,3,forward,0.1882501175129123,0.1129849068243325,41
straight_var,2.0,0.05,0.0,3,central,0.07597533113166556,-0.0018245106385375522,41
straight_var,2.0,0.05,0.0,3,cubic_global,0.12580596324299667,-0.0034509204019062636,41
straight_var,2.0,0.05,0.0,3,smoothing_spline,0.005354042228533164,0.0005622552635159965,41
straight_var,2.0,0.05,0.0,3,savgol_w5p2,0.035223406279829894,0.0010171696240686503,41
straight_var,2.0,0.05,0.0,3,savgol_w7p3,0.05656706026007398,0.0005450602995321093,41
straight_var,2.0,0.05,0.0,3,savgol_w9p3,0.03884690262158753,0.00037427138874488526,41
straight_var,2.0,0.05,0.0,3,savgol_w11p3,0.027250321698580413,0.0020099643085299294,41
straight_var,2.0,0.05,0.0,3,family_a_W3,0.05656706026007515,0.0005450602995195458,41
straight_var,2.0,0.05,0.0,3,family_a_W5,0.027250321698580594,0.002009964308518985,41
straight_var,2.0,0.05,0.0,3,family_a_W7,0.016387140553631677,0.0018985888000136542,41
straight_var,2.0,0.05,0.0,3,family_a_midspan_W5,0.014143011484333308,0.0001706955189298868,41
straight_var,2.0,0.05,0.0,4,forward,0.21913196474743335,0.12457830936354265,41
straight_var,2.0,0.05,0.0,4,central,0.06065407493807048,0.006349807361574143,41
straight_var,2.0,0.05,0.0,4,cubic_global,0.1144209241948446,0.009445666217722793,41
straight_var,2.0,0.05,0.0,4,smoothing_spline,0.004230743682915315,0.0006389436097108439,41
straight_var,2.0,0.05,0.0,4,savgol_w5p2,0.028603250708824943,0.0030493861220290603,41
straight_var,2.0,0.05,0.0,4,savgol_w7p3,0.04537405945211193,0.004933577319551753,41
straight_var,2.0,0.05,0.0,4,savgol_w9p3,0.030372777928385147,0.0029395585817795296,41
straight_var,2.0,0.05,0.0,4,savgol_w11p3,0.02380009040523719,0.001719572252625212,41
straight_var,2.0,0.05,0.0,4,family_a_W3,0.045374059452106985,0.004933577319538201,41
straight_var,2.0,0.05,0.0,4,family_a_W5,0.0238000904052353,0.0017195722526125409,41
straight_var,2.0,0.05,0.0,4,family_a_W7,0.014750048285542479,0.0016587032488556742,41
straight_var,2.0,0.05,0.0,4,family_a_midspan_W5,0.012610291403507824,0.0007183581674120337,41
straight_var,2.0,0.05,0.005,0,forward,0.19184037763093892,0.119695308254686,41
straight_var,2.0,0.05,0.005,0,central,0.0779349632580647,-0.0010217932404516213,41
straight_var,2.0,0.05,0.005,0,cubic_global,0.12569233554419554,0.0013497415665837684,41
straight_var,2.0,0.05,0.005,0,smoothing_spline,0.006713629945950054,-0.0022585854172299186,41
straight_var,2.0,0.05,0.005,0,savgol_w5p2,0.040078529536731154,-0.013968041791610247,41
straight_var,2.0,0.05,0.005,0,savgol_w7p3,0.06110287195706222,-0.014563047435772834,41
straight_var,2.0,0.05,0.005,0,savgol_w9p3,0.04356620337292015,-0.013440543988860592,41
straight_var,2.0,0.05,0.005,0,savgol_w11p3,0.03269952199320262,-0.012648509212353703,41
straight_var,2.0,0.05,0.005,0,family_a_W3,0.058059305973730914,-0.0032774845603933686,41
straight_var,2.0,0.05,0.005,0,family_a_W5,0.027054229915020867,-0.0022238627755370353,41
straight_var,2.0,0.05,0.005,0,family_a_W7,0.014545569602621993,-0.0024533064780798562,41
straight_var,2.0,0.05,0.005,0,family_a_midspan_W5,0.015440938754495565,-0.0023858184276896294,41
straight_var,2.0,0.05,0.005,1,forward,0.16542940241640425,0.11514859851242695,41
straight_var,2.0,0.05,0.005,1,central,0.06083100075523333,-0.002884228102809144,41
straight_var,2.0,0.05,0.005,1,cubic_global,0.10308434098567959,-0.0042271764375277805,41
straight_var,2.0,0.05,0.005,1,smoothing_spline,0.0028684708178043756,-0.0005497698603577753,41
straight_var,2.0,0.05,0.005,1,savgol_w5p2,0.033766166561907195,0.005995801461344095,41
straight_var,2.0,0.05,0.005,1,savgol_w7p3,0.05932141691970791,0.0048163253265080365,41
straight_var,2.0,0.05,0.005,1,savgol_w9p3,0.03593587317121839,0.006120325108267594,41
straight_var,2.0,0.05,0.005,1,savgol_w11p3,0.022628434194879834,0.007326875542897145,41
straight_var,2.0,0.05,0.005,1,family_a_W3,0.039072807045089,-0.0016244181144495415,41
straight_var,2.0,0.05,0.005,1,family_a_W5,0.012851267393568292,-0.0006033210669501469,41
straight_var,2.0,0.05,0.005,1,family_a_W7,0.008410987806445573,-0.0008455816340605481,41
straight_var,2.0,0.05,0.005,1,family_a_midspan_W5,0.009089910948376132,9.240441091991571e-05,41
straight_var,2.0,0.05,0.005,2,forward,0.20383664912263313,0.12866140658819095,41
straight_var,2.0,0.05,0.005,2,central,0.0812427727790047,0.0008729252176211176,41
straight_var,2.0,0.05,0.005,2,cubic_global,0.1335361053180103,0.00471887625366418,41
straight_var,2.0,0.05,0.005,2,smoothing_spline,0.009383751760203422,0.0018628997291801788,41
straight_var,2.0,0.05,0.005,2,savgol_w5p2,0.02921841849220348,0.002361422853687012,41
straight_var,2.0,0.05,0.005,2,savgol_w7p3,0.04739445279212822,0.0016189069670273066,41
straight_var,2.0,0.05,0.005,2,savgol_w9p3,0.03374168281495593,0.0027154552082020588,41
straight_var,2.0,0.05,0.005,2,savgol_w11p3,0.02576263050733914,0.003977703237936634,41
straight_var,2.0,0.05,0.005,2,family_a_W3,0.055853862776673854,-0.0016100458483139664,41
straight_var,2.0,0.05,0.005,2,family_a_W5,0.02993796896045881,0.0009794117381014544,41
straight_var,2.0,0.05,0.005,2,family_a_W7,0.013850041575745759,0.0007681038217302325,41
straight_var,2.0,0.05,0.005,2,family_a_midspan_W5,0.015292417655225111,-0.0006599385413311338,41
straight_var,2.0,0.05,0.005,3,forward,0.20607765770912692,0.11628311300064766,41
straight_var,2.0,0.05,0.005,3,central,0.07557924663858973,0.000534719662244749,41
straight_var,2.0,0.05,0.005,3,cubic_global,0.13382595080608992,0.0023050094755047265,41
straight_var,2.0,0.05,0.005,3,smoothing_spline,0.005071629768803006,-0.001319811622349735,41
straight_var,2.0,0.05,0.005,3,savgol_w5p2,0.02828015414435506,-0.004964792063235813,41
straight_var,2.0,0.05,0.005,3,savgol_w7p3,0.05472637866794292,-0.005048452339176422,41
straight_var,2.0,0.05,0.005,3,savgol_w9p3,0.030314122923697263,-0.005045665842878384,41
straight_var,2.0,0.05,0.005,3,savgol_w11p3,0.025468077812094023,-0.005230093305346041,41
straight_var,2.0,0.05,0.005,3,family_a_W3,0.048159596533121164,-0.0007392988313204724,41
straight_var,2.0,0.05,0.005,3,family_a_W5,0.017707089204966407,-0.001795833971210826,41
straight_var,2.0,0.05,0.005,3,family_a_W7,0.009468120332961292,-0.0018751038163298476,41
straight_var,2.0,0.05,0.005,3,family_a_midspan_W5,0.014036664613901356,-0.000471160574071261,41
straight_var,2.0,0.05,0.005,4,forward,0.2002084117517701,0.12128475688332599,41
straight_var,2.0,0.05,0.005,4,central,0.0684052111838211,-1.5212235921043565e-05,41
straight_var,2.0,0.05,0.005,4,cubic_global,0.13392847284140233,0.0016531860193752846,41
straight_var,2.0,0.05,0.005,4,smoothing_spline,0.004950205424113044,-0.0007141399899654436,41
straight_var,2.0,0.05,0.005,4,savgol_w5p2,0.026439532619946002,-0.0028244314707269484,41
straight_var,2.0,0.05,0.005,4,savgol_w7p3,0.035884835345239514,-0.0010123589220638535,41
straight_var,2.0,0.05,0.005,4,savgol_w9p3,0.02871294576231014,-0.0035883803560267354,41
straight_var,2.0,0.05,0.005,4,savgol_w11p3,0.02319445861389735,-0.004169482855489252,41
straight_var,2.0,0.05,0.005,4,family_a_W3,0.037565241547772694,0.0009024259214752516,41
straight_var,2.0,0.05,0.005,4,family_a_W5,0.020444634099294062,-0.000808158240755888,41
straight_var,2.0,0.05,0.005,4,family_a_W7,0.015707442879660305,-0.001282958340630607,41
straight_var,2.0,0.05,0.005,4,family_a_midspan_W5,0.011258475935403325,-0.0008932843374782403,41
straight_var,2.0,0.2,0.0,0,forward,0.43586476732441726,0.13779609325633135,41
straight_var,2.0,0.2,0.0,0,central,0.2101189468744755,0.010087001997250423,41
straight_var,2.0,0.2,0.0,0,cubic_global,0.32917253262131113,0.027536448401780687,41
straight_var,2.0,0.2,0.0,0,smoothing_spline,0.016184183665692672,-0.0012060107105017373,41
straight_var,2.0,0.2,0.0,0,savgol_w5p2,0.10198992456144765,-0.0010483454513274028,41
straight_var,2.0,0.2,0.0,0,savgol_w7p3,0.1632600823093078,0.003430179953902519,41
straight_var,2.0,0.2,0.0,0,savgol_w9p3,0.09945373424198226,-0.002595813695566234,41
straight_var,2.0,0.2,0.0,0,savgol_w11p3,0.08217702497836366,-0.0022063349555300955,41
straight_var,2.0,0.2,0.0,0,family_a_W3,0.16326008230930467,0.0034301799538896333,41
straight_var,2.0,0.2,0.0,0,family_a_W5,0.082177024978363,-0.0022063349555427308,41
straight_var,2.0,0.2,0.0,0,family_a_W7,0.07010742291654153,-0.00042086459290969016,41
straight_var,2.0,0.2,0.0,0,family_a_midspan_W5,0.0437812312608078,0.005003952927376668,41
straight_var,2.0,0.2,0.0,1,forward,0.5321876536128122,0.130160510372265,41
straight_var,2.0,0.2,0.0,1,central,0.3007735799176746,-0.0021025774084354786,41
straight_var,2.0,0.2,0.0,1,cubic_global,0.48075424419056273,0.005708597743396059,41
straight_var,2.0,0.2,0.0,1,smoothing_spline,0.019572208354839245,0.0020782404631939115,41
straight_var,2.0,0.2,0.0,1,savgol_w5p2,0.13864352026778684,-0.0018127840383831454,41
straight_var,2.0,0.2,0.0,1,savgol_w7p3,0.2262749014891442,-0.0034497503260744046,41
straight_var,2.0,0.2,0.0,1,savgol_w9p3,0.1508940203418962,0.00020063868723233405,41
straight_var,2.0,0.2,0.0,1,savgol_w11p3,0.09713785843063456,0.0024631149907151113,41
straight_var,2.0,0.2,0.0,1,family_a_W3,0.2262749014891442,-0.0034497503260897257,41
straight_var,2.0,0.2,0.0,1,family_a_W5,0.09713785843063337,0.0024631149907033646,41
straight_var,2.0,0.2,0.0,1,family_a_W7,0.06121970927093373,0.0006987556104697221,41
straight_var,2.0,0.2,0.0,1,family_a_midspan_W5,0.06096769671174473,-0.0030672480908751436,41
straight_var,2.0,0.2,0.0,2,forward,0.49940920486229523,0.15557629937388298,41
straight_var,2.0,0.2,0.0,2,central,0.26159053296881957,-0.005394191798652164,41
straight_var,2.0,0.2,0.0,2,cubic_global,0.4190428422261671,0.007008021394676664,41
straight_var,2.0,0.2,0.0,2,smoothing_spline,0.009013193007909873,0.0013577256647487378,41
straight_var,2.0,0.2,0.0,2,savgol_w5p2,0.12623736939175306,0.00081068240752087,41
straight_var,2.0,0.2,0.0,2,savgol_w7p3,0.20583110954333222,-0.00016491788862359145,41
straight_var,2.0,0.2,0.0,2,savgol_w9p3,0.13551183096925387,-0.00025128098282537376,41
straight_var,2.0,0.2,0.0,2,savgol_w11p3,0.09098611861267579,0.00044142028782914104,41
straight_var,2.0,0.2,0.0,2,family_a_W3,0.20583110954333078,-0.00016491788863853292,41
straight_var,2.0,0.2,0.0,2,family_a_W5,0.09098611861267532,0.00044142028781794573,41
straight_var,2.0,0.2,0.0,2,family_a_W7,0.05941295824767741,0.0014253871157128427,41
straight_var,2.0,0.2,0.0,2,family_a_midspan_W5,0.04496511775778705,0.006881810300931408,41
straight_var,2.0,0.2,0.0,3,forward,0.6096293283307833,0.12845189983649274,41
straight_var,2.0,0.2,0.0,3,central,0.30465377890129225,-0.0003900772991020705,41
straight_var,2.0,0.2,0.0,3,cubic_global,0.5065410574599709,0.008183973474380239,41
straight_var,2.0,0.2,0.0,3,smoothing_spline,0.02145976002586581,0.0022946109560048377,41
straight_var,2.0,0.2,0.0,3,savgol_w5p2,0.1413114281142048,0.004901564686020303,41
straight_var,2.0,0.2,0.0,3,savgol_w7p3,0.22655635617756298,0.0047712691711739325,41
straight_var,2.0,0.2,0.0,3,savgol_w9p3,0.1555926256668454,0.0025787394097319706,41
straight_var,2.0,0.2,0.0,3,savgol_w11p3,0.10929101688615885,0.008572609985542065,41
straight_var,2.0,0.2,0.0,3,family_a_W3,0.22655635617756348,0.004771269171158891,41
straight_var,2.0,0.2,0.0,3,family_a_W5,0.10929101688615894,0.008572609985530942,41
straight_var,2.0,0.2,0.0,3,family_a_W7,0.06552001565497827,0.007734751924580859,41
straight_var,2.0,0.2,0.0,3,family_a_midspan_W5,0.057106017390733746,0.0029995367316695202,41
straight_var,2.0,0.2,0.0,4,forward,0.724626567617454,0.17750377741196527,41
straight_var,2.0,0.2,0.0,4,central,0.2438210533138323,0.031581466982532704,41
straight_var,2.0,0.2,0.0,4,cubic_global,0.4630016225366848,0.059090347026205456,41
straight_var,2.0,0.2,0.0,4,smoothing_spline,0.016942680122473852,0.002580561582071195,41
straight_var,2.0,0.2,0.0,4,savgol_w5p2,0.11465989630525929,0.01330297566551346,41
straight_var,2.0,0.2,0.0,4,savgol_w7p3,0.18230289199412636,0.02198489804361397,41
straight_var,2.0,0.2,0.0,4,savgol_w9p3,0.12140124229374169,0.012924564575356609,41
straight_var,2.0,0.2,0.0,4,savgol_w11p3,0.0949897096055889,0.00752419070096782,41
straight_var,2.0,0.2,0.0,4,family_a_W3,0.1823028919941236,0.02198489804360051,41
straight_var,2.0,0.2,0.0,4,family_a_W5,0.09498970960558765,0.007524190700955815,41
straight_var,2.0,0.2,0.0,4,family_a_W7,0.05899890220264291,0.006932151737693022,41
straight_var,2.0,0.2,0.0,4,family_a_midspan_W5,0.050722816975521445,0.004395187870192397,41
straight_var,2.0,0.2,0.005,0,forward,0.6120670482737826,0.1571147893971009,41
straight_var,2.0,0.2,0.005,0,central,0.3139474692719048,0.0012992170014842835,41
straight_var,2.0,0.2,0.005,0,cubic_global,0.5052994504653118,0.021101668775923014,41
straight_var,2.0,0.2,0.005,0,smoothing_spline,0.026797532800656266,-0.008934925000498087,41
straight_var,2.0,0.2,0.005,0,savgol_w5p2,0.14375798368907605,-0.021927526244627783,41
straight_var,2.0,0.2,0.005,0,savgol_w7p3,0.2301531374569906,-0.02136005568890527,41
straight_var,2.0,0.2,0.005,0,savgol_w9p3,0.16085362700283604,-0.01911945943001278,41
straight_var,2.0,0.2,0.005,0,savgol_w11p3,0.11134500812678451,-0.018830755125853606,41
straight_var,2.0,0.2,0.005,0,family_a_W3,0.23152760336115558,-0.010125821941771487,41
straight_var,2.0,0.2,0.005,0,family_a_W5,0.10826914112832152,-0.008392344218373867,41
straight_var,2.0,0.2,0.005,0,family_a_W7,0.05813206673091923,-0.009605607179699908,41
straight_var,2.0,0.2,0.005,0,family_a_midspan_W5,0.061332879062180885,-0.00789034864228129,41
straight_var,2.0,0.2,0.005,1,forward,0.48816390346667715,0.12583124278680796,41
straight_var,2.0,0.2,0.005,1,central,0.24198736599952092,-0.006771742174183705,41
straight_var,2.0,0.2,0.005,1,cubic_global,0.4127949955608107,-0.0019230135990645455,41
straight_var,2.0,0.2,0.005,1,smoothing_spline,0.011457324722795792,-0.0021507456052358206,41
straight_var,2.0,0.2,0.005,1,savgol_w5p2,0.08869216332969455,0.003984170256059403,41
straight_var,2.0,0.2,0.005,1,savgol_w7p3,0.1665531944821674,0.0019801468804921127,41
straight_var,2.0,0.2,0.005,1,savgol_w9p3,0.08982066305852468,0.0036357671218591727,41
straight_var,2.0,0.2,0.005,1,savgol_w11p3,0.054843163130223936,0.006040789386294326,41
straight_var,2.0,0.2,0.005,1,family_a_W3,0.15674413466570222,-0.004385168995848202,41
straight_var,2.0,0.2,0.005,1,family_a_W5,0.051233389216927314,-0.0019220306636467193,41
straight_var,2.0,0.2,0.005,1,family_a_W7,0.03350333520692079,-0.0031328815688478557,41
straight_var,2.0,0.2,0.005,1,family_a_midspan_W5,0.03465409422161376,0.002460716502828108,41
straight_var,2.0,0.2,0.005,2,forward,0.6547518115696235,0.19132538628686677,41
straight_var,2.0,0.2,0.005,2,central,0.3242554299788668,0.008222415179605284,41
straight_var,2.0,0.2,0.005,2,cubic_global,0.5284513930238165,0.03658389185943039,41
straight_var,2.0,0.2,0.005,2,smoothing_spline,0.03754234108458855,0.007480214776846784,41
straight_var,2.0,0.2,0.005,2,savgol_w5p2,0.12683828414648873,0.0008215104059210014,41
straight_var,2.0,0.2,0.005,2,savgol_w7p3,0.20620887585826236,-0.0011680545089198515,41
straight_var,2.0,0.2,0.005,2,savgol_w9p3,0.14217037064416976,0.003076605871410146,41
straight_var,2.0,0.2,0.005,2,savgol_w11p3,0.11282275349306163,0.007856861575943378,41
straight_var,2.0,0.2,0.005,2,family_a_W3,0.22316924462903703,-0.004604921267933584,41
straight_var,2.0,0.2,0.005,2,family_a_W5,0.11997467359686305,0.00475691116513304,41
straight_var,2.0,0.2,0.005,2,family_a_W7,0.05530096160528812,0.0034993590534420655,41
straight_var,2.0,0.2,0.005,2,family_a_midspan_W5,0.05997138340987128,0.00029491581180059043,41
straight_var,2.0,0.2,0.005,3,forward,0.6905437821089065,0.14138177897587187,41
straight_var,2.0,0.2,0.005,3,central,0.3007476090996925,0.010627170005227537,41
straight_var,2.0,0.2,0.005,3,cubic_global,0.5385938304419129,0.027407258966281187,41
straight_var,2.0,0.2,0.005,3,smoothing_spline,0.02025468553522914,-0.005203944869958172,41
straight_var,2.0,0.2,0.005,3,savgol_w5p2,0.10105897622414473,-0.007272418771972972,41
straight_var,2.0,0.2,0.005,3,savgol_w7p3,0.19233709130153448,-0.0025674150389682114,41
straight_var,2.0,0.2,0.005,3,savgol_w9p3,0.10633530280733407,-0.007523782213082525,41
straight_var,2.0,0.2,0.005,3,savgol_w11p3,0.07568377025594206,-0.009839226282823528,41
straight_var,2.0,0.2,0.005,3,family_a_W3,0.19231415012440536,0.0016370519735705831,41
straight_var,2.0,0.2,0.005,3,family_a_W5,0.07085163544504364,-0.006329310904662495,41
straight_var,2.0,0.2,0.005,3,family_a_W7,0.03788970953500405,-0.0072130859614191085,41
straight_var,2.0,0.2,0.005,3,family_a_midspan_W5,0.05444109615424833,0.0012185690760037169,41
straight_var,2.0,0.2,0.005,4,forward,0.6522748175046302,0.1435926548730573,41
straight_var,2.0,0.2,0.005,4,central,0.2740717723202473,0.002892440172640124,41
straight_var,2.0,0.2,0.005,4,cubic_global,0.5374039251041276,0.0148517482185949,41
straight_var,2.0,0.2,0.005,4,smoothing_spline,0.019873281990151637,-0.0027500063192355735,41
straight_var,2.0,0.2,0.005,4,savgol_w5p2,0.10143168527008772,-0.0015882697723000846,41
straight_var,2.0,0.2,0.005,4,savgol_w7p3,0.14390980192031938,0.004395209845727639,41
straight_var,2.0,0.2,0.005,4,savgol_w9p3,0.10788010884029732,-0.00551886651831502,41
straight_var,2.0,0.2,0.005,4,savgol_w11p3,0.08130668690869311,-0.005820184310036166,41
straight_var,2.0,0.2,0.005,4,family_a_W3,0.15178726150969712,0.005799028602674002,41
straight_var,2.0,0.2,0.005,4,family_a_W5,0.08181135084460801,-0.0024045218499128534,41
straight_var,2.0,0.2,0.005,4,family_a_W7,0.06291682696917875,-0.004654695788841324,41
straight_var,2.0,0.2,0.005,4,family_a_midspan_W5,0.04254772770398857,-0.0017871209785842446,41
straight_var,5.0,0.0,0.0,0,forward,0.04749999999999956,0.04749999999999957,101
straight_var,5.0,0.0,0.0,0,central,1.2432689492516096e-14,-1.683634916464523e-16,101
straight_var,5.0,0.0,0.0,0,cubic_global,5.828650411108005e-06,-3.53807337517907e-16,101
straight_var,5.0,0.0,0.0,0,smoothing_spline,9.797547542815936e-15,9.455196088840619e-16,101
straight_var,5.0,0.0,0.0,0,savgol_w5p2,6.669654037951944e-14,5.194501727413768e-14,101
straight_var,5.0,0.0,0.0,0,savgol_w7p3,3.202992210246901e-14,-1.7925831759140027e-14,101
straight_var,5.0,0.0,0.0,0,savgol_w9p3,1.3157024370641432e-14,-8.540177112501204e-15,101
straight_var,5.0,0.0,0.0,0,savgol_w11p3,1.374548224149467e-14,-8.648759364360148e-15,101
straight_var,5.0,0.0,0.0,0,family_a_W3,2.9997601499327183e-13,1.9365461615247372e-14,101
straight_var,5.0,0.0,0.0,0,family_a_W5,1.8972621575029275e-13,3.4837822492495986e-14,101
straight_var,5.0,0.0,0.0,0,family_a_W7,5.1880876773801307e-14,-4.8776611565399735e-15,101
straight_var,5.0,0.0,0.0,0,family_a_midspan_W5,1.2402871473132477e-13,-2.1903114242962016e-14,101
straight_var,5.0,0.0,0.0,1,forward,0.04749999999999956,0.04749999999999957,101
straight_var,5.0,0.0,0.0,1,central,1.2432689492516096e-14,-1.683634916464523e-16,101
straight_var,5.0,0.0,0.0,1,cubic_global,5.828650411108005e-06,-3.53807337517907e-16,101
straight_var,5.0,0.0,0.0,1,smoothing_spline,9.797547542815936e-15,9.455196088840619e-16,101
straight_var,5.0,0.0,0.0,1,savgol_w5p2,6.669654037951944e-14,5.194501727413768e-14,101
straight_var,5.0,0.0,0.0,1,savgol_w7p3,3.202992210246901e-14,-1.7925831759140027e-14,101
straight_var,5.0,0.0,0.0,1,savgol_w9p3,1.3157024370641432e-14,-8.540177112501204e-15,101
straight_var,5.0,0.0,0.0,1,savgol_w11p3,1.374548224149467e-14,-8.648759364360148e-15,101
straight_var,5.0,0.0,0.0,1,family_a_W3,2.9997601499327183e-13,1.9365461615247372e-14,101
straight_var,5.0,0.0,0.0,1,family_a_W5,1.8972621575029275e-13,3.4837822492495986e-14,101
straight_var,5.0,0.0,0.0,1,family_a_W7,5.1880876773801307e-14,-4.8776611565399735e-15,101
straight_var,5.0,0.0,0.0,1,family_a_midspan_W5,1.2402871473132477e-13,-2.1903114242962016e-14,101
straight_var,5.0,0.0,0.0,2,forward,0.04749999999999956,0.04749999999999957,101
straight_var,5.0,0.0,0.0,2,central,1.2432689492516096e-14,-1.683634916464523e-16,101
straight_var,5.0,0.0,0.0,2,cubic_global,5.828650411108005e-06,-3.53807337517907e-16,101
straight_var,5.0,0.0,0.0,2,smoothing_spline,9.797547542815936e-15,9.455196088840619e-16,101
straight_var,5.0,0.0,0.0,2,savgol_w5p2,6.669654037951944e-14,5.194501727413768e-14,101
straight_var,5.0,0.0,0.0,2,savgol_w7p3,3.202992210246901e-14,-1.7925831759140027e-14,101
straight_var,5.0,0.0,0.0,2,savgol_w9p3,1.3157024370641432e-14,-8.540177112501204e-15,101
straight_var,5.0,0.0,0.0,2,savgol_w11p3,1.374548224149467e-14,-8.648759364360148e-15,101
straight_var,5.0,0.0,0.0,2,family_a_W3,2.9997601499327183e-13,1.9365461615247372e-14,101
straight_var,5.0,0.0,0.0,2,family_a_W5,1.8972621575029275e-13,3.4837822492495986e-14,101
straight_var,5.0,0.0,0.0,2,family_a_W7,5.1880876773801307e-14,-4.8776611565399735e-15,101
straight_var,5.0,0.0,0.0,2,family_a_midspan_W5,1.2402871473132477e-13,-2.1903114242962016e-14,101
straight_var,5.0,0.0,0.0,3,forward,0.04749999999999956,0.04749999999999957,101
straight_var,5.0,0.0,0.0,3,central,1.2432689492516096e-14,-1.683634916464523e-16,101
straight_var,5.0,0.0,0.0,3,cubic_global,5.828650411108005e-06,-3.53807337517907e-16,101
straight_var,5.0,0.0,0.0,3,smoothing_spline,9.797547542815936e-15,9.455196088840619e-16,101
straight_var,5.0,0.0,0.0,3,savgol_w5p2,6.669654037951944e-14,5.194501727413768e-14,101
straight_var,5.0,0.0,0.0,3,savgol_w7p3,3.202992210246901e-14,-1.7925831759140027e-14,101
straight_var,5.0,0.0,0.0,3,savgol_w9p3,1.3157024370641432e-14,-8.540177112501204e-15,101
straight_var,5.0,0.0,0.0,3,savgol_w11p3,1.374548224149467e-14,-8.648759364360148e-15,101
straight_var,5.0,0.0,0.0,3,family_a_W3,2.9997601499327183e-13,1.9365461615247372e-14,101
straight_var,5.0,0.0,0.0,3,family_a_W5,1.8972621575029275e-13,3.4837822492495986e-14,101
straight_var,5.0,0.0,0.0,3,family_a_W7,5.1880876773801307e-14,-4.8776611565399735e-15,101
straight_var,5.0,0.0,0.0,3,family_a_midspan_W5,1.2402871473132477e-13,-2.1903114242962016e-14,101
straight_var,5.0,0.0,0.0,4,forward,0.04749999999999956,0.04749999999999957,101
straight_var,5.0,0.0,0.0,4,central,1.2432689492516096e-14,-1.683634916464523e-16,101
straight_var,5.0,0.0,0.0,4,cubic_global,5.828650411108005e-06,-3.53807337517907e-16,101
straight_var,5.0,0.0,0.0,4,smoothing_spline,9.797547542815936e-15,9.455196088840619e-16,101
straight_var,5.0,0.0,0.0,4,savgol_w5p2,6.669654037951944e-14,5.194501727413768e-14,101
straight_var,5.0,0.0,0.0,4,savgol_w7p3,3.202992210246901e-14,-1.7925831759140027e-14,101
