scenario,method,fs,noise_sigma,rmse_med,rmse_iqr,bias_med,n_seeds
circle_r15_v5,savgol_w11p3,2.0,0.0,0.008286416957353746,0.007136285973641805,-0.005987873579918153,10
circle_r15_v5,savgol_w11p3,2.0,0.01,0.008719800823707151,0.006249610450078142,-0.0060005015047800096,10
circle_r15_v5,savgol_w11p3,2.0,0.05,0.025013480818312783,0.0036855307541711693,-0.005463796765844158,10
circle_r15_v5,savgol_w11p3,2.0,0.2,0.0924476142821371,0.01498467180645513,-0.0005298910209169143,10
circle_r15_v5,savgol_w11p3,5.0,0.0,0.01204179346371352,0.02986867283827022,-0.00015633984048660506,10
circle_r15_v5,savgol_w11p3,5.0,0.01,0.018327566549425613,0.019462110113477225,-0.00019706674379786122,10
circle_r15_v5,savgol_w11p3,5.0,0.05,0.05788763110874531,0.010447996681694355,-2.4740848983939828e-05,10
circle_r15_v5,savgol_w11p3,5.0,0.2,0.23115239989887687,0.026211883708251338,0.004802513666278357,10
circle_r15_v5,savgol_w11p3,10.0,0.0,0.02528288694870076,0.06031352976599282,-9.79876488980321e-06,10
circle_r15_v5,savgol_w11p3,10.0,0.01,0.04164752461869911,0.03701050127301643,0.0004969843400877261,10
circle_r15_v5,savgol_w11p3,10.0,0.05,0.12948222989861355,0.015346925251047278,0.002534349506116952,10
circle_r15_v5,savgol_w11p3,10.0,0.2,0.47369337223578417,0.05075691100058083,0.025488140839097624,10
circle_r15_v5,savgol_w11p3,50.0,0.0,0.14999971384254487,0.3061578525877961,-1.5692032813613526e-08,10
circle_r15_v5,savgol_w11p3,50.0,0.01,0.2226957481909803,0.21033431294708577,0.0018042206231441227,10
circle_r15_v5,savgol_w11p3,50.0,0.05,0.6421684269577705,0.08284215548262053,0.03983789135552502,10
circle_r15_v5,savgol_w11p3,50.0,0.2,2.3262014538157976,0.05386868764745767,0.6667864271214037,10
circle_r15_v5,savgol_w5p2,2.0,0.0,0.07828684228568222,0.0027729875966023554,-0.07828684228568222,10
circle_r15_v5,savgol_w5p2,2.0,0.01,0.07856204690662205,0.0031455663154275892,-0.07840967072000413,10
circle_r15_v5,savgol_w5p2,2.0,0.05,0.08276003920785738,0.004097474615153682,-0.07801772064750075,10
circle_r15_v5,savgol_w5p2,2.0,0.2,0.14906997061930807,0.03161922457088104,-0.07244971977616893,10
