ds_factor,effective_hz,noise_sigma,jitter_sigma,method,rmse,n,sequence
2,5.000057600663991,0.0,0.0,smoothing_spline_tuned,0.044839966666849564,6239,kaist05
2,5.000057600663991,0.0,0.0,family_a_W5,0.044585843570180785,6239,kaist05
2,5.000057600663991,0.0,0.0,family_a_W7,0.05252765869170388,6239,kaist05
2,5.0008128971787915,0.0,0.005,central,0.10494767798009512,6239,kaist05
2,5.0008128971787915,0.0,0.005,savgol_w7p3,0.03201782832676326,6239,kaist05
2,5.0008128971787915,0.0,0.005,smoothing_spline_default,0.5848879379817553,6239,kaist05
2,5.0008128971787915,0.0,0.005,smoothing_spline_tuned,0.17073582365650788,6239,kaist05
2,5.0008128971787915,0.0,0.005,family_a_W5,0.057136584951406735,6239,kaist05
2,5.0008128971787915,0.0,0.005,family_a_W7,0.05684814808194373,6239,kaist05
2,5.0063939761535154,0.0,0.02,central,0.42530174589106223,6239,kaist05
2,5.0063939761535154,0.0,0.02,savgol_w7p3,0.03400730808289652,6239,kaist05
2,5.0063939761535154,0.0,0.02,smoothing_spline_default,0.5811117934104607,6239,kaist05
2,5.0063939761535154,0.0,0.02,smoothing_spline_tuned,0.9459819578372706,6239,kaist05
2,5.0063939761535154,0.0,0.02,family_a_W5,0.15225769531088354,6239,kaist05
2,5.0063939761535154,0.0,0.02,family_a_W7,0.10424073597922887,6239,kaist05
2,5.000057600663991,0.05,0.0,central,0.17614165856233696,6239,kaist05
2,5.000057600663991,0.05,0.0,savgol_w7p3,0.13063505429266806,6239,kaist05
2,5.000057600663991,0.05,0.0,smoothing_spline_default,0.5847945273248533,6239,kaist05
2,5.000057600663991,0.05,0.0,smoothing_spline_tuned,0.07322029194648014,6239,kaist05
2,5.000057600663991,0.05,0.0,family_a_W5,0.07491045505352376,6239,kaist05
2,5.000057600663991,0.05,0.0,family_a_W7,0.06497146541860678,6239,kaist05
2,4.999524796219487,0.05,0.005,central,0.210173004916304,6239,kaist05
2,4.999524796219487,0.05,0.005,savgol_w7p3,0.13427516290867522,6239,kaist05
2,4.999524796219487,0.05,0.005,smoothing_spline_default,0.580777449915347,6239,kaist05
2,4.999524796219487,0.05,0.005,smoothing_spline_tuned,0.07102957642276962,6239,kaist05
2,4.999524796219487,0.05,0.005,family_a_W5,0.08358802786975103,6239,kaist05
2,4.999524796219487,0.05,0.005,family_a_W7,0.06796311123749195,6239,kaist05
2,4.999201061427734,0.05,0.02,central,0.46970104746345454,6239,kaist05
2,4.999201061427734,0.05,0.02,savgol_w7p3,0.1326844330357682,6239,kaist05
2,4.999201061427734,0.05,0.02,smoothing_spline_default,0.5806409242888358,6239,kaist05
2,4.999201061427734,0.05,0.02,smoothing_spline_tuned,0.6979626863053436,6239,kaist05
2,4.999201061427734,0.05,0.02,family_a_W5,0.16551504906693174,6239,kaist05
2,4.999201061427734,0.05,0.02,family_a_W7,0.11336838343357351,6239,kaist05
2,5.000057600663991,0.2,0.0,central,0.7216493462609721,6239,kaist05
2,5.000057600663991,0.2,0.0,savgol_w7p3,0.5229441727479146,6239,kaist05
2,5.000057600663991,0.2,0.0,smoothing_spline_default,0.5852935075989149,6239,kaist05
2,5.000057600663991,0.2,0.0,smoothing_spline_tuned,0.1485891883338483,6239,kaist05
2,5.000057600663991,0.2,0.0,family_a_W5,0.25408493370377466,6239,kaist05
2,5.000057600663991,0.2,0.0,family_a_W7,0.16195599203189967,6239,kaist05
2,4.997216789817724,0.2,0.005,central,0.7069686541659875,6239,kaist05
2,4.997216789817724,0.2,0.005,savgol_w7p3,0.5003188880973974,6239,kaist05
2,4.997216789817724,0.2,0.005,smoothing_spline_default,0.5777367178209297,6239,kaist05
2,4.997216789817724,0.2,0.005,smoothing_spline_tuned,0.14009440492605424,6239,kaist05
2,4.997216789817724,0.2,0.005,family_a_W5,0.2490336183138073,6239,kaist05
2,4.997216789817724,0.2,0.005,family_a_W7,0.16172150325065804,6239,kaist05
2,5.007499861156694,0.2,0.02,central,0.8455892246983231,6239,kaist05
2,5.007499861156694,0.2,0.02,savgol_w7p3,0.5132612790766778,6239,kaist05
2,5.007499861156694,0.2,0.02,smoothing_spline_default,0.5780078168659372,6239,kaist05
2,5.007499861156694,0.2,0.02,smoothing_spline_tuned,0.1330020600263228,6239,kaist05
2,5.007499861156694,0.2,0.02,family_a_W5,0.2892875048279698,6239,kaist05
2,5.007499861156694,0.2,0.02,family_a_W7,0.18417188116971137,6239,kaist05
2,5.000057600663991,0.5,0.0,central,1.7685925317746887,6239,kaist05
2,5.000057600663991,0.5,0.0,savgol_w7p3,1.3031604978296105,6239,kaist05
2,5.000057600663991,0.5,0.0,smoothing_spline_default,0.5490604938665181,6239,kaist05
2,5.000057600663991,0.5,0.0,smoothing_spline_tuned,0.21111723304325006,6239,kaist05
2,5.000057600663991,0.5,0.0,family_a_W5,0.6242504402331069,6239,kaist05
2,5.000057600663991,0.5,0.0,family_a_W7,0.3838559933638059,6239,kaist05
2,5.002578716670693,0.5,0.005,central,1.7582342061394747,6239,kaist05
2,5.002578716670693,0.5,0.005,savgol_w7p3,1.2692100405596873,6239,kaist05
2,5.002578716670693,0.5,0.005,smoothing_spline_default,0.5481810424590413,6239,kaist05
2,5.002578716670693,0.5,0.005,smoothing_spline_tuned,0.2235406411664895,6239,kaist05
2,5.002578716670693,0.5,0.005,family_a_W5,0.6138170913689499,6239,kaist05
2,5.002578716670693,0.5,0.005,family_a_W7,0.39131827920449835,6239,kaist05
2,4.998835014518962,0.5,0.02,central,1.8325200391917327,6239,kaist05
2,4.998835014518962,0.5,0.02,savgol_w7p3,1.2761183510079719,6239,kaist05
2,4.998835014518962,0.5,0.02,smoothing_spline_default,0.5597502276110228,6239,kaist05
2,4.998835014518962,0.5,0.02,smoothing_spline_tuned,0.2268006840064324,6239,kaist05
2,4.998835014518962,0.5,0.02,family_a_W5,0.6263905569103893,6239,kaist05
2,4.998835014518962,0.5,0.02,family_a_W7,0.3860698243097473,6239,kaist05
5,2.0000286724111462,0.0,0.0,central,0.05248697634950571,2496,kaist05
5,2.0000286724111462,0.0,0.0,savgol_w7p3,0.055314960683244284,2496,kaist05
5,2.0000286724111462,0.0,0.0,smoothing_spline_default,0.5883072001379996,2496,kaist05
5,2.0000286724111462,0.0,0.0,smoothing_spline_tuned,0.09084811193394006,2496,kaist05
5,2.0000286724111462,0.0,0.0,family_a_W5,0.08648627642783577,2496,kaist05
5,2.0000286724111462,0.0,0.0,family_a_W7,0.13503936108143463,2496,kaist05
5,2.0000208337161127,0.0,0.005,central,0.06662979773124017,2496,kaist05
5,2.0000208337161127,0.0,0.005,savgol_w7p3,0.05566004504637927,2496,kaist05
5,2.0000208337161127,0.0,0.005,smoothing_spline_default,0.5877274035556186,2496,kaist05
5,2.0000208337161127,0.0,0.005,smoothing_spline_tuned,0.08730124625168885,2496,kaist05
5,2.0000208337161127,0.0,0.005,family_a_W5,0.08721992022445663,2496,kaist05
5,2.0000208337161127,0.0,0.005,family_a_W7,0.1350334906227314,2496,kaist05
5,1.9979397880109473,0.0,0.02,central,0.1761367016415958,2496,kaist05
5,1.9979397880109473,0.0,0.02,savgol_w7p3,0.05733957253527544,2496,kaist05
5,1.9979397880109473,0.0,0.02,smoothing_spline_default,0.5927547666643452,2496,kaist05
5,1.9979397880109473,0.0,0.02,smoothing_spline_tuned,0.28015394971270347,2496,kaist05
5,1.9979397880109473,0.0,0.02,family_a_W5,0.10432700937831324,2496,kaist05
5,1.9979397880109473,0.0,0.02,family_a_W7,0.14145914797927717,2496,kaist05
5,2.0000286724111462,0.05,0.0,central,0.08860004408308873,2496,kaist05
5,2.0000286724111462,0.05,0.0,savgol_w7p3,0.07508936470090499,2496,kaist05
5,2.0000286724111462,0.05,0.0,smoothing_spline_default,0.5812697319724791,2496,kaist05
5,2.0000286724111462,0.05,0.0,smoothing_spline_tuned,0.10825712969975954,2496,kaist05
5,2.0000286724111462,0.05,0.0,family_a_W5,0.08995055675531971,2496,kaist05
5,2.0000286724111462,0.05,0.0,family_a_W7,0.13635244905879948,2496,kaist05
5,1.9998583909969914,0.05,0.005,central,0.10061713965329824,2496,kaist05
5,1.9998583909969914,0.05,0.005,savgol_w7p3,0.07685743568012447,2496,kaist05
5,1.9998583909969914,0.05,0.005,smoothing_spline_default,0.5923375872621278,2496,kaist05
5,1.9998583909969914,0.05,0.005,smoothing_spline_tuned,0.1081640551252095,2496,kaist05
5,1.9998583909969914,0.05,0.005,family_a_W5,0.09223631988376084,2496,kaist05
5,1.9998583909969914,0.05,0.005,family_a_W7,0.1373613695987018,2496,kaist05
5,2.001305003179322,0.05,0.02,central,0.18756843530104747,2496,kaist05
5,2.001305003179322,0.05,0.02,savgol_w7p3,0.07674088878756305,2496,kaist05
5,2.001305003179322,0.05,0.02,smoothing_spline_default,0.5880311783660905,2496,kaist05
5,2.001305003179322,0.05,0.02,smoothing_spline_tuned,0.18596717859164463,2496,kaist05
5,2.001305003179322,0.05,0.02,family_a_W5,0.10611418964431207,2496,kaist05
5,2.001305003179322,0.05,0.02,family_a_W7,0.1383241409773793,2496,kaist05
5,2.0000286724111462,0.2,0.0,central,0.2897463773413853,2496,kaist05
5,2.0000286724111462,0.2,0.0,savgol_w7p3,0.21175140955375604,2496,kaist05
5,2.0000286724111462,0.2,0.0,smoothing_spline_default,0.5775636412473328,2496,kaist05
5,2.0000286724111462,0.2,0.0,smoothing_spline_tuned,0.16287673473443143,2496,kaist05
5,2.0000286724111462,0.2,0.0,family_a_W5,0.13080118129560836,2496,kaist05
5,2.0000286724111462,0.2,0.0,family_a_W7,0.1477634925688256,2496,kaist05
5,2.0005484341502164,0.2,0.005,central,0.291995435997244,2496,kaist05
5,2.0005484341502164,0.2,0.005,savgol_w7p3,0.21406115213569832,2496,kaist05
5,2.0005484341502164,0.2,0.005,smoothing_spline_default,0.5835537830194593,2496,kaist05
5,2.0005484341502164,0.2,0.005,smoothing_spline_tuned,0.17232829078888642,2496,kaist05
5,2.0005484341502164,0.2,0.005,family_a_W5,0.13350006244437063,2496,kaist05
5,2.0005484341502164,0.2,0.005,family_a_W7,0.15052491288219372,2496,kaist05
5,1.9975698869388794,0.2,0.02,central,0.3336028608699131,2496,kaist05
5,1.9975698869388794,0.2,0.02,savgol_w7p3,0.20833297669853643,2496,kaist05
5,1.9975698869388794,0.2,0.02,smoothing_spline_default,0.5784605372187545,2496,kaist05
5,1.9975698869388794,0.2,0.02,smoothing_spline_tuned,0.15857147976987274,2496,kaist05
5,1.9975698869388794,0.2,0.02,family_a_W5,0.1429014833780003,2496,kaist05
5,1.9975698869388794,0.2,0.02,family_a_W7,0.15116073414341016,2496,kaist05
5,2.0000286724111462,0.5,0.0,central,0.7200941754578712,2496,kaist05
5,2.0000286724111462,0.5,0.0,savgol_w7p3,0.5191968487881132,2496,kaist05
5,2.0000286724111462,0.5,0.0,smoothing_spline_default,0.552641495782353,2496,kaist05
5,2.0000286724111462,0.5,0.0,smoothing_spline_tuned,0.27667750891931975,2496,kaist05
5,2.0000286724111462,0.5,0.0,family_a_W5,0.25455455605721344,2496,kaist05
5,2.0000286724111462,0.5,0.0,family_a_W7,0.20281259015506095,2496,kaist05
5,1.999899305309542,0.5,0.005,central,0.7092907936609992,2496,kaist05
5,1.999899305309542,0.5,0.005,savgol_w7p3,0.5211495058036036,2496,kaist05
5,1.999899305309542,0.5,0.005,smoothing_spline_default,0.5464614165468547,2496,kaist05
5,1.999899305309542,0.5,0.005,smoothing_spline_tuned,0.28971516007335935,2496,kaist05
5,1.999899305309542,0.5,0.005,family_a_W5,0.27087747215081975,2496,kaist05
5,1.999899305309542,0.5,0.005,family_a_W7,0.20500880370550553,2496,kaist05
5,2.000653769147085,0.5,0.02,central,0.7173926452766338,2496,kaist05
5,2.000653769147085,0.5,0.02,savgol_w7p3,0.5010044769412073,2496,kaist05
5,2.000653769147085,0.5,0.02,smoothing_spline_default,0.5406825934047451,2496,kaist05
5,2.000653769147085,0.5,0.02,smoothing_spline_tuned,0.26960666495380337,2496,kaist05
5,2.000653769147085,0.5,0.02,family_a_W5,0.26143660938603136,2496,kaist05
5,2.000653769147085,0.5,0.02,family_a_W7,0.20187821734402983,2496,kaist05
10,1.0000143362054594,0.0,0.0,central,0.09275948056295774,1248,kaist05
10,1.0000143362054594,0.0,0.0,savgol_w7p3,0.1106052513279611,1248,kaist05
10,1.0000143362054594,0.0,0.0,smoothing_spline_default,0.5840638371349246,1248,kaist05
10,1.0000143362054594,0.0,0.0,smoothing_spline_tuned,0.19304074599894006,1248,kaist05
10,1.0000143362054594,0.0,0.0,family_a_W5,0.23135117312371634,1248,kaist05
10,1.0000143362054594,0.0,0.0,family_a_W7,0.3541653394254017,1248,kaist05
10,0.9997966952270592,0.0,0.005,central,0.09521333429275863,1248,kaist05
10,0.9997966952270592,0.0,0.005,savgol_w7p3,0.11066820343326371,1248,kaist05
10,0.9997966952270592,0.0,0.005,smoothing_spline_default,0.5869466112912125,1248,kaist05
10,0.9997966952270592,0.0,0.005,smoothing_spline_tuned,0.19154440580365592,1248,kaist05
10,0.9997966952270592,0.0,0.005,family_a_W5,0.23136452948384245,1248,kaist05
10,0.9997966952270592,0.0,0.005,family_a_W7,0.3542904650656404,1248,kaist05
10,1.00081122759071,0.0,0.02,central,0.12673951231499261,1248,kaist05
10,1.00081122759071,0.0,0.02,savgol_w7p3,0.11099948277317857,1248,kaist05
10,1.00081122759071,0.0,0.02,smoothing_spline_default,0.5830919335080725,1248,kaist05
10,1.00081122759071,0.0,0.02,smoothing_spline_tuned,0.18087664720664925,1248,kaist05
10,1.00081122759071,0.0,0.02,family_a_W5,0.23379820917089114,1248,kaist05
10,1.00081122759071,0.0,0.02,family_a_W7,0.3548065600883944,1248,kaist05
10,1.0000143362054594,0.05,0.0,central,0.0988059627098949,1248,kaist05
10,1.0000143362054594,0.05,0.0,savgol_w7p3,0.11375855923716711,1248,kaist05
10,1.0000143362054594,0.05,0.0,smoothing_spline_default,0.5854178073170107,1248,kaist05
10,1.0000143362054594,0.05,0.0,smoothing_spline_tuned,0.2044167364506889,1248,kaist05
10,1.0000143362054594,0.05,0.0,family_a_W5,0.23140644106919778,1248,kaist05
10,1.0000143362054594,0.05,0.0,family_a_W7,0.35425817145586874,1248,kaist05
10,0.9999574885141792,0.05,0.005,central,0.10009090525870612,1248,kaist05
10,0.9999574885141792,0.05,0.005,savgol_w7p3,0.11368523490176728,1248,kaist05
10,0.9999574885141792,0.05,0.005,smoothing_spline_default,0.5779361513395144,1248,kaist05
10,0.9999574885141792,0.05,0.005,smoothing_spline_tuned,0.1983892529146616,1248,kaist05
10,0.9999574885141792,0.05,0.005,family_a_W5,0.2323259097073064,1248,kaist05
10,0.9999574885141792,0.05,0.005,family_a_W7,0.3541837132200554,1248,kaist05
10,1.00078555911964,0.05,0.02,central,0.12866330802175782,1248,kaist05
10,1.00078555911964,0.05,0.02,savgol_w7p3,0.11343673590708223,1248,kaist05
10,1.00078555911964,0.05,0.02,smoothing_spline_default,0.5802891776845454,1248,kaist05
10,1.00078555911964,0.05,0.02,smoothing_spline_tuned,0.194193277685801,1248,kaist05
10,1.00078555911964,0.05,0.02,family_a_W5,0.23329773883218446,1248,kaist05
10,1.00078555911964,0.05,0.02,family_a_W7,0.35413359987863224,1248,kaist05
10,1.0000143362054594,0.2,0.0,central,0.17854150458415638,1248,kaist05
10,1.0000143362054594,0.2,0.0,savgol_w7p3,0.15632376514167445,1248,kaist05
10,1.0000143362054594,0.2,0.0,smoothing_spline_default,0.5784740790329108,1248,kaist05
10,1.0000143362054594,0.2,0.0,smoothing_spline_tuned,0.2602586585685233,1248,kaist05
10,1.0000143362054594,0.2,0.0,family_a_W5,0.23709656286974323,1248,kaist05
10,1.0000143362054594,0.2,0.0,family_a_W7,0.35561436536073815,1248,kaist05
10,0.99991847273159,0.2,0.005,central,0.1818642552467724,1248,kaist05
10,0.99991847273159,0.2,0.005,savgol_w7p3,0.15876019018461865,1248,kaist05
10,0.99991847273159,0.2,0.005,smoothing_spline_default,0.5820525642378479,1248,kaist05
10,0.99991847273159,0.2,0.005,smoothing_spline_tuned,0.24866454770394955,1248,kaist05
10,0.99991847273159,0.2,0.005,family_a_W5,0.23914519078198634,1248,kaist05
10,0.99991847273159,0.2,0.005,family_a_W7,0.3553430573400609,1248,kaist05
10,1.0006126584704045,0.2,0.02,central,0.19531897921314537,1248,kaist05
10,1.0006126584704045,0.2,0.02,savgol_w7p3,0.1541913410178686,1248,kaist05
10,1.0006126584704045,0.2,0.02,smoothing_spline_default,0.5791069324528972,1248,kaist05
10,1.0006126584704045,0.2,0.02,smoothing_spline_tuned,0.24297671976655577,1248,kaist05
10,1.0006126584704045,0.2,0.02,family_a_W5,0.23903976645927547,1248,kaist05
10,1.0006126584704045,0.2,0.02,family_a_W7,0.3561374444822462,1248,kaist05
10,1.0000143362054594,0.5,0.0,central,0.3648941337798307,1248,kaist05
10,1.0000143362054594,0.5,0.0,savgol_w7p3,0.2778502557131413,1248,kaist05
10,1.0000143362054594,0.5,0.0,smoothing_spline_default,0.5510955623978636,1248,kaist05
10,1.0000143362054594,0.5,0.0,smoothing_spline_tuned,0.34370581954455437,1248,kaist05
10,1.0000143362054594,0.5,0.0,family_a_W5,0.2622939638445365,1248,kaist05
10,1.0000143362054594,0.5,0.0,family_a_W7,0.3604876645728333,1248,kaist05
10,1.0000358611010578,0.5,0.005,central,0.3834155052352018,1248,kaist05
10,1.0000358611010578,0.5,0.005,savgol_w7p3,0.28973200621922784,1248,kaist05
10,1.0000358611010578,0.5,0.005,smoothing_spline_default,0.5435440318051855,1248,kaist05
10,1.0000358611010578,0.5,0.005,smoothing_spline_tuned,0.3352495552842185,1248,kaist05
10,1.0000358611010578,0.5,0.005,family_a_W5,0.2613995524083641,1248,kaist05
10,1.0000358611010578,0.5,0.005,family_a_W7,0.36132489293041387,1248,kaist05
10,0.9995915287101119,0.5,0.02,central,0.3859092476712084,1248,kaist05
10,0.9995915287101119,0.5,0.02,savgol_w7p3,0.2871861258043725,1248,kaist05
10,0.9995915287101119,0.5,0.02,smoothing_spline_default,0.5573427464738395,1248,kaist05
10,0.9995915287101119,0.5,0.02,smoothing_spline_tuned,0.3506770111578522,1248,kaist05
10,0.9995915287101119,0.5,0.02,family_a_W5,0.2691250461062343,1248,kaist05
10,0.9995915287101119,0.5,0.02,family_a_W7,0.36229092748274605,1248,kaist05
1,10.000051200258424,0.0,0.0,central,0.07729714046745133,8551,riverside05
1,10.000051200258424,0.0,0.0,savgol_w7p3,0.058958378214153895,8551,riverside05
1,10.000051200258424,0.0,0.0,smoothing_spline_default,0.5137976685261537,8551,riverside05
1,10.000051200258424,0.0,0.0,smoothing_spline_tuned,0.11375901838789654,8551,riverside05
1,10.000051200258424,0.0,0.0,family_a_W5,0.02840030576311294,8551,riverside05
1,10.000051200258424,0.0,0.0,family_a_W7,0.024194040887360192,8551,riverside05
1,10.00453615836978,0.0,0.005,central,0.34544483583885954,8551,riverside05
1,10.00453615836978,0.0,0.005,savgol_w7p3,0.05927574655684743,8551,riverside05
1,10.00453615836978,0.0,0.005,smoothing_spline_default,0.5137943376208819,8551,riverside05
1,10.00453615836978,0.0,0.005,smoothing_spline_tuned,0.6958964124468672,8551,riverside05
1,10.00453615836978,0.0,0.005,family_a_W5,0.11897817749217814,8551,riverside05
1,10.00453615836978,0.0,0.005,family_a_W7,0.07480704115239767,8551,riverside05
1,10.01307607262567,0.0,0.02,central,1.4365359838558036,8551,riverside05
1,10.01307607262567,0.0,0.02,savgol_w7p3,0.15321631159277144,8551,riverside05
1,10.01307607262567,0.0,0.02,smoothing_spline_default,0.49483826499064704,8551,riverside05
1,10.01307607262567,0.0,0.02,smoothing_spline_tuned,17.963696232082814,8551,riverside05
1,10.01307607262567,0.0,0.02,family_a_W5,0.4698020380434601,8551,riverside05
1,10.01307607262567,0.0,0.02,family_a_W7,0.29142961144318924,8551,riverside05
1,10.000051200258424,0.05,0.0,central,0.39750963874105233,8551,riverside05
1,10.000051200258424,0.05,0.0,savgol_w7p3,0.28614961538431866,8551,riverside05
1,10.000051200258424,0.05,0.0,smoothing_spline_default,0.49662884514318983,8551,riverside05
1,10.000051200258424,0.05,0.0,smoothing_spline_tuned,0.048304878491203206,8551,riverside05
1,10.000051200258424,0.05,0.0,family_a_W5,0.138282740685521,8551,riverside05
1,10.000051200258424,0.05,0.0,family_a_W7,0.0874420362738527,8551,riverside05
1,9.99867843985889,0.05,0.005,central,0.521754215074704,8551,riverside05
1,9.99867843985889,0.05,0.005,savgol_w7p3,0.28820137115511435,8551,riverside05
1,9.99867843985889,0.05,0.005,smoothing_spline_default,0.504843797882956,8551,riverside05
1,9.99867843985889,0.05,0.005,smoothing_spline_tuned,0.2159829838361451,8551,riverside05
1,9.99867843985889,0.05,0.005,family_a_W5,0.1769365541137463,8551,riverside05
1,9.99867843985889,0.05,0.005,family_a_W7,0.1083977935929847,8551,riverside05
1,10.016203227232623,0.05,0.02,central,1.5270889053159642,8551,riverside05
1,10.016203227232623,0.05,0.02,savgol_w7p3,0.29602762923766135,8551,riverside05
1,10.016203227232623,0.05,0.02,smoothing_spline_default,0.512570166922952,8551,riverside05
1,10.016203227232623,0.05,0.02,smoothing_spline_tuned,4.904413926698629,8551,riverside05
1,10.016203227232623,0.05,0.02,family_a_W5,0.47626368458648227,8551,riverside05
1,10.016203227232623,0.05,0.02,family_a_W7,0.2994786759312922,8551,riverside05
1,10.000051200258424,0.2,0.0,central,1.5764510607782618,8551,riverside05
1,10.000051200258424,0.2,0.0,savgol_w7p3,1.1385341258779555,8551,riverside05
1,10.000051200258424,0.2,0.0,smoothing_spline_default,0.4906552714853638,8551,riverside05
1,10.000051200258424,0.2,0.0,smoothing_spline_tuned,0.09273270840112499,8551,riverside05
1,10.000051200258424,0.2,0.0,family_a_W5,0.556841900956765,8551,riverside05
1,10.000051200258424,0.2,0.0,family_a_W7,0.34309755285161364,8551,riverside05
1,10.00870281838816,0.2,0.005,central,1.6141191086455842,8551,riverside05
1,10.00870281838816,0.2,0.005,savgol_w7p3,1.1329735686442823,8551,riverside05
1,10.00870281838816,0.2,0.005,smoothing_spline_default,0.4908270987241084,8551,riverside05
1,10.00870281838816,0.2,0.005,smoothing_spline_tuned,0.08915531024497989,8551,riverside05
1,10.00870281838816,0.2,0.005,family_a_W5,0.5538448603016256,8551,riverside05
1,10.00870281838816,0.2,0.005,family_a_W7,0.3427865984865085,8551,riverside05
1,9.986949150369552,0.2,0.02,central,2.2036275522373563,8551,riverside05
1,9.986949150369552,0.2,0.02,savgol_w7p3,1.136453986252842,8551,riverside05
1,9.986949150369552,0.2,0.02,smoothing_spline_default,0.48929446868365783,8551,riverside05
1,9.986949150369552,0.2,0.02,smoothing_spline_tuned,0.8737298490996237,8551,riverside05
1,9.986949150369552,0.2,0.02,family_a_W5,0.7064234345210081,8551,riverside05
1,9.986949150369552,0.2,0.02,family_a_W7,0.4385673902544987,8551,riverside05
1,10.000051200258424,0.5,0.0,central,3.957071717044767,8551,riverside05
1,10.000051200258424,0.5,0.0,savgol_w7p3,2.8649251312831434,8551,riverside05
1,10.000051200258424,0.5,0.0,smoothing_spline_default,0.46591360410373667,8551,riverside05
1,10.000051200258424,0.5,0.0,smoothing_spline_tuned,0.1643482893067001,8551,riverside05
1,10.000051200258424,0.5,0.0,family_a_W5,1.3565099232969628,8551,riverside05
1,10.000051200258424,0.5,0.0,family_a_W7,0.846158938867062,8551,riverside05
1,10.000092314903213,0.5,0.005,central,3.9880822608499398,8551,riverside05
1,10.000092314903213,0.5,0.005,savgol_w7p3,2.8351563517372598,8551,riverside05
1,10.000092314903213,0.5,0.005,smoothing_spline_default,0.4612574071701976,8551,riverside05
1,10.000092314903213,0.5,0.005,smoothing_spline_tuned,0.19297572683569428,8551,riverside05
1,10.000092314903213,0.5,0.005,family_a_W5,1.34149915994339,8551,riverside05
1,10.000092314903213,0.5,0.005,family_a_W7,0.8261917277493824,8551,riverside05
1,10.011500272126714,0.5,0.02,central,4.363680902086007,8551,riverside05
1,10.011500272126714,0.5,0.02,savgol_w7p3,2.8789154651249733,8551,riverside05
1,10.011500272126714,0.5,0.02,smoothing_spline_default,0.4594338306470703,8551,riverside05
1,10.011500272126714,0.5,0.02,smoothing_spline_tuned,0.1543666577858302,8551,riverside05
1,10.011500272126714,0.5,0.02,family_a_W5,1.4471547819892339,8551,riverside05
1,10.011500272126714,0.5,0.02,family_a_W7,0.8867347949101689,8551,riverside05
2,4.999961600294859,0.0,0.0,central,0.025393799881001936,4276,riverside05
2,4.999961600294859,0.0,0.0,savgol_w7p3,0.023574686282531808,4276,riverside05
2,4.999961600294859,0.0,0.0,smoothing_spline_default,0.5114578601572031,4276,riverside05
2,4.999961600294859,0.0,0.0,smoothing_spline_tuned,0.025161736842888912,4276,riverside05
2,4.999961600294859,0.0,0.0,family_a_W5,0.02200434798500254,4276,riverside05
2,4.999961600294859,0.0,0.0,family_a_W7,0.026958545784555723,4276,riverside05
2,5.001197590847718,0.0,0.005,central,0.16672255491801471,4276,riverside05
2,5.001197590847718,0.0,0.005,savgol_w7p3,0.023840653469475497,4276,riverside05
2,5.001197590847718,0.0,0.005,smoothing_spline_default,0.5115275330457595,4276,riverside05
2,5.001197590847718,0.0,0.005,smoothing_spline_tuned,0.3126332969877618,4276,riverside05
2,5.001197590847718,0.0,0.005,family_a_W5,0.06340732289762926,4276,riverside05
2,5.001197590847718,0.0,0.005,family_a_W7,0.0461573729755908,4276,riverside05
2,4.999299776238118,0.0,0.02,central,0.6794630680296303,4276,riverside05
2,4.999299776238118,0.0,0.02,savgol_w7p3,0.02644344163923396,4276,riverside05
2,4.999299776238118,0.0,0.02,smoothing_spline_default,0.5091953561397611,4276,riverside05
2,4.999299776238118,0.0,0.02,smoothing_spline_tuned,1.5441185404806037,4276,riverside05
2,4.999299776238118,0.0,0.02,family_a_W5,0.2322842361722435,4276,riverside05
2,4.999299776238118,0.0,0.02,family_a_W7,0.14440802285171192,4276,riverside05
2,4.999961600294859,0.05,0.0,central,0.1972663498385145,4276,riverside05
2,4.999961600294859,0.05,0.0,savgol_w7p3,0.14241366027120445,4276,riverside05
2,4.999961600294859,0.05,0.0,smoothing_spline_default,0.5113288780901715,4276,riverside05
2,4.999961600294859,0.05,0.0,smoothing_spline_tuned,0.0546134431165519,4276,riverside05
2,4.999961600294859,0.05,0.0,family_a_W5,0.07109780051713487,4276,riverside05
2,4.999961600294859,0.05,0.0,family_a_W7,0.0497739012422249,4276,riverside05
2,4.99942431758401,0.05,0.005,central,0.26123307993993133,4276,riverside05
2,4.99942431758401,0.05,0.005,savgol_w7p3,0.1421583645748972,4276,riverside05
2,4.99942431758401,0.05,0.005,smoothing_spline_default,0.5110906267321088,4276,riverside05
2,4.99942431758401,0.05,0.005,smoothing_spline_tuned,0.11026366555281467,4276,riverside05
2,4.99942431758401,0.05,0.005,family_a_W5,0.09103180953297371,4276,riverside05
2,4.99942431758401,0.05,0.005,family_a_W7,0.061137627778325945,4276,riverside05
2,4.998044638736492,0.05,0.02,central,0.7278835062467467,4276,riverside05
2,4.998044638736492,0.05,0.02,savgol_w7p3,0.14160125577130575,4276,riverside05
2,4.998044638736492,0.05,0.02,smoothing_spline_default,0.5089440340782858,4276,riverside05
2,4.998044638736492,0.05,0.02,smoothing_spline_tuned,1.426510472245515,4276,riverside05
2,4.998044638736492,0.05,0.02,family_a_W5,0.2430684298444196,4276,riverside05
2,4.998044638736492,0.05,0.02,family_a_W7,0.15493024091551622,4276,riverside05
2,4.999961600294859,0.2,0.0,central,0.7745900060808655,4276,riverside05
2,4.999961600294859,0.2,0.0,savgol_w7p3,0.5691659546381673,4276,riverside05
